sender,sender_type,sender_id,timestamp,meta,,aud,condition,duration,ended_on,response,response_action,time_commit,time_end,time_render,time_run,time_show,time_switch,url,vis,id,age,sex,edu,occ,ela,pat,ill,prt,pcr,pab,,pre_stim
Instructions,html.Page,0,2022-07-18T15:13:02.684Z,"{""labjs_version"":""20.2.4"",""labjs_build"":{""flavor"":""production"",""commit"":""f5b4a49f956347addd546a832a3327688c2c0fef""},""location"":""file:///C:/Users/Proband%207/Desktop/RTE/index.html"",""userAgent"":""Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36"",""platform"":""Win32"",""language"":""de-DE"",""locale"":""de"",""timeZone"":""Europe/Berlin"",""timezoneOffset"":-120,""screen_width"":1366,""screen_height"":768,""scroll_width"":1366,""scroll_height"":609,""window_innerWidth"":1366,""window_innerHeight"":657,""devicePixelRatio"":1}",,,,878665692,form,submission,,,886000.1,885993.7000000001,7294645,7308.3000000000175,7328008,887512537,{},,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,
Change,Background,canvas.Screen,1,2022-07-18T15:13:07.343Z,,,,,3172.6230000000214,timeout,,,890658.9,890501427,885294496,886000.7000000001,887512537,890685.16,,,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,
Fixation,canvas.Screen,2_0_0_0,2022-07-18T15:13:09.479Z,,,1,AV,2224.777000000002,timeout,,,892795.2999999999,892793352,890501427,890686.6,890685.16,892909937,,grey,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,
Stimulus,canvas.Screen,2_0_0_1,2022-07-18T15:13:09.685Z,,,1,AV,106.44900000002235,timeout,,,893001.1,892999709,892793352,892795.6,892909937,893016386,,grey,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,
Reaction,canvas.Screen,2_0_0_2,2022-07-18T15:13:10.050Z,,,1,AV,348.31400000001304,response,stim_detected,mousedown,893366.6,893364.7000000001,892999709,893001.4,893016386,893383269,,grey,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,0
Trial,flow.Sequence,2_0_0,2022-07-18T15:13:10.051Z,,,1,AV,2679.5400000000373,completion,,,893367.1,893364.7000000001,890501427,890686.4,890685.16,893383269,,grey,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,
Frame,canvas.Frame,2_0,2022-07-18T15:13:10.051Z,,,1,AV,2682.1399999998976,,,,893367.7000000001,893367.2999999999,890501427,890659.4,890685.16,893383269,,grey,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,
Fixation,canvas.Screen,2_1_0_0,2022-07-18T15:13:12.234Z,,,1,A,2182.2110000000102,timeout,,,895549.7999999999,895548819,893366592,893368.9,893383269,895565.48,,black,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,
Stimulus,canvas.Screen,2_1_0_1,2022-07-18T15:13:12.336Z,,,1,A,102.5570000000298,timeout,,,895652.4999999999,895651.36,895548819,895549.9999999999,895565.48,895668037,,black,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,
Reaction,canvas.Screen,2_1_0_2,2022-07-18T15:13:13.015Z,,,1,A,661.6630000000587,response,stim_detected,mousedown,896331.4,896329.7000000001,895651.36,895652.9,895668037,896401913,,black,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,AV
Trial,flow.Sequence,2_1_0,2022-07-18T15:13:13.016Z,,,1,A,2946.4310000000987,completion,,,896332.2000000001,896329.7000000001,893366592,893368.7999999999,893383269,896401913,,black,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,AV
Frame,canvas.Frame,2_1,2022-07-18T15:13:13.016Z,,,1,A,2949.131000000052,,,,896332.7000000001,896332.4,893366592,893367.7999999999,893383269,896401913,,black,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,AV
Fixation,canvas.Screen,2_2_0_0,2022-07-18T15:13:15.404Z,,,1,A,2333.100000000093,timeout,,,898719.7000000001,898718345,896318528,896333.9999999999,896401913,898735013,,black,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,A
Stimulus,canvas.Screen,2_2_0_1,2022-07-18T15:13:15.506Z,,,1,A,101.89199999999255,timeout,,,898821.7999999999,898820227,898718345,898720.2000000001,898735013,898836905,,black,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,A
Reaction,canvas.Screen,2_2_0_2,2022-07-18T15:13:15.872Z,,,1,A,348.59499999985565,response,stim_detected,mousedown,899187.9,899185.4999999999,898820227,898822.2000000001,898836905,899203748,,black,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,A
Trial,flow.Sequence,2_2_0,2022-07-18T15:13:15.872Z,,,1,A,2783.5869999999413,completion,,,899188.6,899185.4999999999,896318528,896333.9,896401913,899203748,,black,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,A
Frame,canvas.Frame,2_2,2022-07-18T15:13:15.873Z,,,1,A,2786.886999999988,,,,899189.1,899188.7999999999,896318528,896332.9999999999,896401913,899203748,,black,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,A
Fixation,canvas.Screen,2_3_0_0,2022-07-18T15:13:17.423Z,,,0,V,1550.9710000000196,timeout,,,900739.4999999999,900738042,899187071,899190.4999999999,899203748,900754719,,grey,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,A
Stimulus,canvas.Screen,2_3_0_1,2022-07-18T15:13:17.523Z,,,0,V,100.29099999996834,timeout,,,900839.4999999999,900838.33,900738042,900739.7999999999,900754719,900855.01,,grey,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,A
Reaction,canvas.Screen,2_3_0_2,2022-07-18T15:13:17.864Z,,,0,V,323.5899999999674,response,stim_detected,mousedown,901180.1,901178.6,900838.33,900839.7000000001,900855.01,901188447,,grey,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,A
Trial,flow.Sequence,2_3_0,2022-07-18T15:13:17.864Z,,,0,V,1974.8519999999553,completion,,,901180.4999999999,901178.6,899187071,899190.2999999999,899203748,901188447,,grey,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,A
Frame,canvas.Frame,2_3,2022-07-18T15:13:17.865Z,,,0,V,1976.8519999999553,,,,901180.7999999999,901180.6,899187071,899189.2999999999,899203748,901188447,,grey,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,A
Fixation,canvas.Screen,2_4_0_0,2022-07-18T15:13:20.159Z,,,1,AV,2302.021999999997,timeout,,,903475.6,903473788,901171.77,901182.1,901188447,903490469,,grey,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,V
Stimulus,canvas.Screen,2_4_0_1,2022-07-18T15:13:20.258Z,,,1,AV,99.42599999997765,timeout,,,903574.7000000001,903573219,903473788,903475.9,903490469,903589895,,grey,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,V
Reaction,canvas.Screen,2_4_0_2,2022-07-18T15:13:20.406Z,,,1,AV,130.7049999999581,response,stim_detected,mousedown,903722.4999999999,903720.6,903573219,903574.9999999999,903589895,903740163,,grey,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,V
Trial,flow.Sequence,2_4_0,2022-07-18T15:13:20.407Z,,,1,AV,2532.152999999933,completion,,,903722.9,903720.6,901171.77,901181.9,901188447,903740163,,grey,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,V
Frame,canvas.Frame,2_4,2022-07-18T15:13:20.407Z,,,1,AV,2534.55299999984,,,,903723.2000000001,903722.9999999999,901171.77,901180.9999999999,901188447,903740163,,grey,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,V
Fixation,canvas.Screen,2_5_0_0,2022-07-18T15:13:22.661Z,,,0,V,2251.8000000000466,timeout,,,905976.9,905975283,903723486,903724.7000000001,903740163,905991963,,grey,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,AV
Stimulus,canvas.Screen,2_5_0_1,2022-07-18T15:13:22.760Z,,,0,V,99.0350000000326,timeout,,,906075.9999999999,906074326,905975283,905977.1,905991963,906090998,,grey,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,AV
Reaction,canvas.Screen,2_5_0_2,2022-07-18T15:13:22.971Z,,,0,V,194.40200000000186,response,stim_detected,mousedown,906286.9999999999,906285.4,906074326,906076.2000000001,906090998,906308486,,grey,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,AV
Trial,flow.Sequence,2_5_0,2022-07-18T15:13:22.971Z,,,0,V,2545.237000000081,completion,,,906287.4999999999,906285.4,903723486,903724.4,903740163,906308486,,grey,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,AV
Frame,canvas.Frame,2_5,2022-07-18T15:13:22.972Z,,,0,V,2547.636999999988,,,,906287.9,906287.7999999999,903723486,903723.4,903740163,906308486,,grey,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,AV
Fixation,canvas.Screen,2_6_0_0,2022-07-18T15:13:24.912Z,,,0,V,1934.9379999999655,timeout,,,908227.9,908226744,906291809,906289.4999999999,906308486,908243424,,grey,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,V
Stimulus,canvas.Screen,2_6_0_1,2022-07-18T15:13:25.012Z,,,0,V,149.88199999998324,timeout,,,908327.7999999999,908326594,908226744,908228.2999999999,908243424,908393306,,grey,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,V
Reaction,canvas.Screen,2_6_0_2,2022-07-18T15:13:25.200Z,,,0,V,120.69399999990128,response,stim_detected,mousedown,908516.2000000001,908513.9999999999,908326594,908328.1,908393306,908560011,,grey,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,V
Trial,flow.Sequence,2_6_0,2022-07-18T15:13:25.201Z,,,0,V,2205.51399999985,completion,,,908516.7000000001,908513.9999999999,906291809,906289.4,906308486,908560011,,grey,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,V
Frame,canvas.Frame,2_6,2022-07-18T15:13:25.201Z,,,0,V,2208.4139999999898,,,,908517.1,908516.9,906291809,906288.1,906308486,908560011,,grey,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,V
Fixation,canvas.Screen,2_7_0_0,2022-07-18T15:13:27.265Z,,,0,V,2035.0179999999236,timeout,,,910579.9,910578349,908509.98,908558.2000000001,908560011,910595029,,grey,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,V
Stimulus,canvas.Screen,2_7_0_1,2022-07-18T15:13:27.364Z,,,0,V,99.72600000002421,timeout,,,910678.9,910678078,910578349,910580.2000000001,910595029,910694755,,grey,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,V
Reaction,canvas.Screen,2_7_0_2,2022-07-18T15:13:27.500Z,,,0,V,118.74499999987893,response,stim_detected,mousedown,910815.1,910813.4999999999,910678078,910679.2000000001,910694755,910828182,,grey,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,V
Trial,flow.Sequence,2_7_0,2022-07-18T15:13:27.500Z,,,0,V,2253.488999999827,completion,,,910815.4,910813.4999999999,908509.98,908557.9999999999,908560011,910828182,,grey,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,V
Frame,canvas.Frame,2_7,2022-07-18T15:13:27.500Z,,,0,V,2255.58899999992,,,,910815.7999999999,910815.6,908509.98,908517.2000000001,908560011,910828182,,grey,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,V
Fixation,canvas.Screen,2_8_0_0,2022-07-18T15:13:29.466Z,,,1,AV,1968.515000000014,timeout,,,912780.9999999999,912780015,910811505,910817.2000000001,910828182,912796697,,grey,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,V
Stimulus,canvas.Screen,2_8_0_1,2022-07-18T15:13:29.565Z,,,1,AV,98.84099999989849,timeout,,,912880.2999999999,912878866,912780015,912781.2000000001,912796697,912895538,,grey,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,V
Reaction,canvas.Screen,2_8_0_2,2022-07-18T15:13:29.704Z,,,1,AV,121.86200000008103,response,stim_detected,mousedown,913018.9999999999,913017.4,912878866,912880.4999999999,912895538,913029622,,grey,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,V
Trial,flow.Sequence,2_8_0,2022-07-18T15:13:29.704Z,,,1,AV,2189.2179999999935,completion,,,913019.2999999999,913017.4,910811505,910817.1,910828182,913029622,,grey,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,V
Frame,canvas.Frame,2_8,2022-07-18T15:13:29.704Z,,,1,AV,2191.317999999854,,,,913019.7000000001,913019.4999999999,910811505,910815.9999999999,910828182,913029622,,grey,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,V
Fixation,canvas.Screen,2_9_0_0,2022-07-18T15:13:31.885Z,,,1,A,2185.976000000024,timeout,,,915200.1,915198912,913012945,913020.9,913029622,915215598,,black,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,AV
Stimulus,canvas.Screen,2_9_0_1,2022-07-18T15:13:31.984Z,,,1,A,98.98999999999069,timeout,,,915299.1,915297.91,915198912,915200.2999999999,915215598,915314588,,black,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,AV
Reaction,canvas.Screen,2_9_0_2,2022-07-18T15:13:32.593Z,,,1,A,591.9119999998948,response,stim_detected,mousedown,915907.9999999999,915906.4999999999,915297.91,915299.2999999999,915314588,915914885,,black,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,AV
Trial,flow.Sequence,2_9_0,2022-07-18T15:13:32.593Z,,,1,A,2876.8779999999097,completion,,,915908.4,915906.4999999999,913012945,913020.7999999999,913029622,915914885,,black,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,AV
Frame,canvas.Frame,2_9,2022-07-18T15:13:32.593Z,,,1,A,2878.8779999999097,,,,915908.7999999999,915908.4999999999,913012945,913019.7999999999,913029622,915914885,,black,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,AV
Fixation,canvas.Screen,2_10_0_0,2022-07-18T15:13:34.169Z,,,0,V,1584.542999999947,timeout,,,917484.4999999999,917482749,915898208,915909.9,915914885,917499428,,grey,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,A
Stimulus,canvas.Screen,2_10_0_1,2022-07-18T15:13:34.269Z,,,0,V,99.6830000000773,timeout,,,917584.2000000001,917582436,917482749,917484.7999999999,917499428,917599111,,grey,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,A
Reaction,canvas.Screen,2_10_0_2,2022-07-18T15:13:34.412Z,,,0,V,126.18899999989662,response,stim_detected,mousedown,917727.6,917725.2999999999,917582436,917584.6,917599111,917749478,,grey,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,A
Trial,flow.Sequence,2_10_0,2022-07-18T15:13:34.413Z,,,0,V,1810.4149999999208,completion,,,917728.1,917725.2999999999,915898208,915909.7999999999,915914885,917749478,,grey,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,A
Frame,canvas.Frame,2_10,2022-07-18T15:13:34.413Z,,,0,V,1813.3150000000605,,,,917728.4999999999,917728.2000000001,915898208,915908.9,915914885,917749478,,grey,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,A
Fixation,canvas.Screen,2_11_0_0,2022-07-18T15:13:36.087Z,,,0,V,1667.6979999999749,timeout,,,919402.2000000001,919400499,917732.8,917729.9,917749478,919417176,,grey,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,V
Stimulus,canvas.Screen,2_11_0_1,2022-07-18T15:13:36.186Z,,,0,V,99.96100000001024,timeout,,,919501.4,919500461,919400499,919402.4999999999,919417176,919517137,,grey,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,V
Reaction,canvas.Screen,2_11_0_2,2022-07-18T15:13:36.351Z,,,0,V,147.56300000008196,response,stim_detected,mousedown,919666.2000000001,919664.7000000001,919500461,919501.6,919517137,919684066,,grey,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,V
Trial,flow.Sequence,2_11_0,2022-07-18T15:13:36.351Z,,,0,V,1915.222000000067,completion,,,919666.4999999999,919664.7000000001,917732.8,917729.7999999999,917749478,919684066,,grey,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,V
Frame,canvas.Frame,2_11,2022-07-18T15:13:36.351Z,,,0,V,1917.121999999974,,,,919666.9,919666.6,917732.8,917728.7000000001,917749478,919684066,,grey,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,V
Fixation,canvas.Screen,2_12_0_0,2022-07-18T15:13:38.271Z,,,0,V,1917.7269999999553,timeout,,,921585.9999999999,921585117,919667389,919668.2999999999,919684066,921601793,,grey,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,V
Stimulus,canvas.Screen,2_12_0_1,2022-07-18T15:13:38.371Z,,,0,V,100.29800000006799,timeout,,,921686.2999999999,921685411,921585117,921586.1,921601793,921702091,,grey,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,V
Reaction,canvas.Screen,2_12_0_2,2022-07-18T15:13:38.658Z,,,0,V,270.3090000000084,response,stim_detected,mousedown,921973.7999999999,921972.4,921685411,921686.6,921702091,921985561,,grey,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,V
Trial,flow.Sequence,2_12_0,2022-07-18T15:13:38.659Z,,,0,V,2288.3340000000317,completion,,,921974.2000000001,921972.4,919667389,919668.2000000001,919684066,921985561,,grey,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,V
Frame,canvas.Frame,2_12,2022-07-18T15:13:38.659Z,,,0,V,2290.2339999999385,,,,921974.4999999999,921974.2999999999,919667389,919667.1,919684066,921985561,,grey,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,V
Fixation,canvas.Screen,2_13_0_0,2022-07-18T15:13:40.256Z,,,1,AV,1601.3460000000196,timeout,,,923571.4999999999,923570227,921968884,921975.7000000001,921985561,923586907,,grey,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,V
Stimulus,canvas.Screen,2_13_0_1,2022-07-18T15:13:40.356Z,,,1,AV,99.86399999994319,timeout,,,923671.4,923670093,923570227,923571.7000000001,923586907,923686771,,grey,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,V
Reaction,canvas.Screen,2_13_0_2,2022-07-18T15:13:40.514Z,,,1,AV,141.52899999998044,response,stim_detected,mousedown,923829.7000000001,923828.2999999999,923670093,923671.7000000001,923686771,923836835,,grey,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,V
Trial,flow.Sequence,2_13_0,2022-07-18T15:13:40.515Z,,,1,AV,1842.7389999999432,completion,,,923830.2000000001,923828.2999999999,921968884,921975.6,921985561,923836835,,grey,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,V
Frame,canvas.Frame,2_13,2022-07-18T15:13:40.515Z,,,1,AV,1844.7389999999432,,,,923830.4999999999,923830.2999999999,921968884,921974.6,921985561,923836835,,grey,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,V
Fixation,canvas.Screen,2_14_0_0,2022-07-18T15:13:42.374Z,,,1,A,1867.8240000000224,timeout,,,925689.4999999999,925687982,923820158,923831.7000000001,923836835,925704659,,black,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,AV
Stimulus,canvas.Screen,2_14_0_1,2022-07-18T15:13:42.474Z,,,1,A,100.06500000006054,timeout,,,925789.6,925788047,925687982,925689.7999999999,925704659,925804724,,black,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,AV
Reaction,canvas.Screen,2_14_0_2,2022-07-18T15:13:42.612Z,,,1,A,121.57599999988452,response,stim_detected,mousedown,925927.7000000001,925926.2999999999,925788047,925789.7999999999,925804724,925938.19,,black,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,AV
Trial,flow.Sequence,2_14_0,2022-07-18T15:13:42.613Z,,,1,A,2089.4649999999674,completion,,,925928.1,925926.2999999999,923820158,923831.6,923836835,925938.19,,black,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,AV
Frame,canvas.Frame,2_14,2022-07-18T15:13:42.613Z,,,1,A,2091.365000000107,,,,925928.4,925928.2000000001,923820158,923830.7000000001,923836835,925938.19,,black,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,AV
Fixation,canvas.Screen,2_15_0_0,2022-07-18T15:13:45.077Z,,,1,AV,2469.877000000095,timeout,,,928392.7999999999,928391379,925921513,925929.4999999999,925938.19,928408067,,grey,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,A
Stimulus,canvas.Screen,2_15_0_1,2022-07-18T15:13:45.176Z,,,1,AV,98.30400000000373,timeout,,,928490.9999999999,928489695,928391379,928392.9999999999,928408067,928506371,,grey,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,A
Reaction,canvas.Screen,2_15_0_2,2022-07-18T15:13:45.331Z,,,1,AV,138.9289999998873,response,stim_detected,mousedown,928646.7000000001,928645.2999999999,928489695,928491.2000000001,928506371,928673354,,grey,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,A
Trial,flow.Sequence,2_15_0,2022-07-18T15:13:45.332Z,,,1,AV,2707.109999999986,completion,,,928647.1,928645.2999999999,925921513,925929.4,925938.19,928673354,,grey,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,A
Frame,canvas.Frame,2_15,2022-07-18T15:13:45.332Z,,,1,AV,2709.0100000001257,,,,928647.4,928647.2000000001,925921513,925928.4999999999,925938.19,928673354,,grey,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,A
Fixation,canvas.Screen,2_16_0_0,2022-07-18T15:13:47.161Z,,,1,AV,1818.3989999999758,timeout,,,930476.7999999999,930475071,928640,928648.6,928673354,930491753,,grey,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,AV
Stimulus,canvas.Screen,2_16_0_1,2022-07-18T15:13:47.260Z,,,1,AV,99.48300000000745,timeout,,,930575.7000000001,930574559,930475071,930477.2000000001,930491753,930591236,,grey,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,AV
Reaction,canvas.Screen,2_16_0_2,2022-07-18T15:13:47.441Z,,,1,AV,164.06399999989662,response,stim_detected,mousedown,930756.7999999999,930755.2999999999,930574559,930575.9,930591236,930758.11,,grey,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,AV
Trial,flow.Sequence,2_16_0,2022-07-18T15:13:47.442Z,,,1,AV,2081.94599999988,completion,,,930757.1,930755.2999999999,928640,928648.4999999999,928673354,930758.11,,grey,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,AV
Frame,canvas.Frame,2_16,2022-07-18T15:13:47.442Z,,,1,AV,2083.8460000000196,,,,930757.4,930757.2000000001,928640,928647.6,928673354,930758.11,,grey,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,AV
Fixation,canvas.Screen,2_17_0_0,2022-07-18T15:13:49.245Z,,,0,V,1817.1879999999655,timeout,,,932559.9,932558626,930741433,930758.6,930758.11,932575298,,grey,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,AV
Stimulus,canvas.Screen,2_17_0_1,2022-07-18T15:13:49.345Z,,,0,V,100.81500000006054,timeout,,,932660.7999999999,932659433,932558626,932560.2000000001,932575298,932676113,,grey,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,AV
Reaction,canvas.Screen,2_17_0_2,2022-07-18T15:13:49.537Z,,,0,V,175.28700000001118,response,stim_detected,mousedown,932852.7999999999,932851.4,932659433,932661.1,932676113,932859453,,grey,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,AV
Trial,flow.Sequence,2_17_0,2022-07-18T15:13:49.538Z,,,0,V,2093.2900000000373,completion,,,932853.2000000001,932851.4,930741433,930758.6,930758.11,932859453,,grey,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,AV
Frame,canvas.Frame,2_17,2022-07-18T15:13:49.538Z,,,0,V,2095.090000000084,,,,932853.4,932853.2000000001,930741433,930757.6,930758.11,932859453,,grey,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,AV
Fixation,canvas.Screen,2_18_0_0,2022-07-18T15:13:51.098Z,,,1,A,1568.4710000000196,timeout,,,934412.9999999999,934411239,932842776,932854.7000000001,932859453,934427924,,black,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,V
Stimulus,canvas.Screen,2_18_0_1,2022-07-18T15:13:51.197Z,,,1,A,99.27599999995437,timeout,,,934511.9,934510523,934411239,934413.2000000001,934427924,934527.2,,black,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,V
Reaction,canvas.Screen,2_18_0_2,2022-07-18T15:13:51.528Z,,,1,A,315.0000000001164,response,stim_detected,mousedown,934843.7000000001,934842.2000000001,934510523,934512.2000000001,934527.2,934860802,,black,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,V
Trial,flow.Sequence,2_18_0,2022-07-18T15:13:51.529Z,,,1,A,1982.7470000000903,completion,,,934843.9999999999,934842.2000000001,932842776,932854.6,932859453,934860802,,black,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,V
Frame,canvas.Frame,2_18,2022-07-18T15:13:51.529Z,,,1,A,1984.8469999999506,,,,934844.6,934844.2999999999,932842776,932853.7000000001,932859453,934860802,,black,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,V
Fixation,canvas.Screen,2_19_0_0,2022-07-18T15:13:53.948Z,,,1,AV,2417.8429999999935,timeout,,,937263.2000000001,937261.97,934844125,934845.9999999999,934860802,937278645,,grey,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,A
Stimulus,canvas.Screen,2_19_0_1,2022-07-18T15:13:54.049Z,,,1,AV,100.52399999997579,timeout,,,937364.4999999999,937362492,937261.97,937263.4999999999,937278645,937379169,,grey,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,A
Reaction,canvas.Screen,2_19_0_2,2022-07-18T15:13:54.240Z,,,1,AV,174.9309999999823,response,stim_detected,mousedown,937555.6,937554.1,937362492,937364.7000000001,937379169,937562584,,grey,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,A
Trial,flow.Sequence,2_19_0,2022-07-18T15:13:54.241Z,,,1,AV,2693.2979999999516,completion,,,937555.9,937554.1,934844125,934845.9,934860802,937562584,,grey,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,A
Frame,canvas.Frame,2_19,2022-07-18T15:13:54.241Z,,,1,AV,2695.2979999999516,,,,937556.2999999999,937556.1,934844125,934844.7999999999,934860802,937562584,,grey,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,A
Fixation,canvas.Screen,2_20_0_0,2022-07-18T15:13:56.017Z,,,1,A,1785.283999999985,timeout,,,939332.1,939331184,937545907,937557.4,937562584,939347868,,black,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,AV
Stimulus,canvas.Screen,2_20_0_1,2022-07-18T15:13:56.117Z,,,1,A,99.3739999999525,timeout,,,939432.2000000001,939430564,939331184,939332.4,939347868,939447242,,black,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,AV
Reaction,canvas.Screen,2_20_0_2,2022-07-18T15:13:56.413Z,,,1,A,279.85800000000745,response,stim_detected,mousedown,939728.4999999999,939727.1,939430564,939432.4999999999,939447242,939730702,,black,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,AV
Trial,flow.Sequence,2_20_0,2022-07-18T15:13:56.414Z,,,1,A,2164.515999999945,completion,,,939728.9999999999,939727.1,937545907,937557.2999999999,937562584,939730702,,black,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,AV
